Employee #,Last Name,First Name,Date,Log In,Log Out,Payslip Groupings,Duration
10006,Villanueva,Andrea Mae,12/4/24,0.435416667,0.879861111,Dec 1-15 Cut Off,0.23125
10007,San Jose,Brad,12/4/24,0.411111111,0.791666667,Dec 1-15 Cut Off,0.255555556
10008,Romualdez,Alice,12/4/24,0.436805556,0.734722222,Dec 1-15 Cut Off,0.229861111
10009,Atienza,Rosie,12/4/24,0.432638889,0.821527778,Dec 1-15 Cut Off,0.234027778
10010,Alvaro,Roderick,12/4/24,0.340277778,0.675694444,Dec 1-15 Cut Off,0.293749999
10011,Salcedo,Anthony,12/4/24,0.415972222,0.731944444,Dec 1-15 Cut Off,0.250694445
10012,Lopez,Josie,12/4/24,0.392361111,0.736805556,Dec 1-15 Cut Off,0.274305556
10013,Farala,Martha,12/4/24,0.39375,0.752083333,Dec 1-15 Cut Off,0.272916667
10014,Martinez,Leila,12/4/24,0.451388889,0.788888889,Dec 1-15 Cut Off,0.215277778
10015,Romualdez,Fredrick,12/4/24,0.444444444,0.761805556,Dec 1-15 Cut Off,0.222222223
10016,Mata,Christian,12/4/24,0.436111111,0.754861111,Dec 1-15 Cut Off,0.230555556
10017,De Leon,Selena,12/4/24,0.338194444,0.63125,Dec 1-15 Cut Off,0.25625
10018,San Jose,Allison,12/4/24,0.3625,0.755555556,Dec 1-15 Cut Off,0.304166667
10019,Rosario,Cydney,12/4/24,0.423611111,0.743055556,Dec 1-15 Cut Off,0.243055556
10020,Bautista,Mark,12/4/24,0.440972222,0.826388889,Dec 1-15 Cut Off,0.225694445
10021,Lazaro,Darlene,12/4/24,0.375,0.820833333,Dec 1-15 Cut Off,0.291666667
10022,Delos Santos,Kolby,12/4/24,0.350694444,0.683333333,Dec 1-15 Cut Off,0.290972222
10023,Santos,Vella,12/4/24,0.380555556,0.702083333,Dec 1-15 Cut Off,0.27986111
10024,Del Rosario,Tomas,12/4/24,0.373611111,0.688888889,Dec 1-15 Cut Off,0.273611111
10025,Tolentino,Jacklyn,12/4/24,0.397222222,0.745138889,Dec 1-15 Cut Off,0.269444445
10026,Gutierrez,Percival,12/4/24,0.379166667,0.814583333,Dec 1-15 Cut Off,0.2875
10027,Manalaysay,Garfield,12/4/24,0.450694444,0.846527778,Dec 1-15 Cut Off,0.215972223
10028,Villegas,Lizeth,12/4/24,0.453472222,0.825,Dec 1-15 Cut Off,0.213194445
10029,Ramos,Carol,12/4/24,0.340277778,0.738888889,Dec 1-15 Cut Off,0.326388889
10030,Maceda,Emelia,12/4/24,0.351388889,0.786111111,Dec 1-15 Cut Off,0.315277778
10031,Aguilar,Delia,12/4/24,0.357638889,0.664583333,Dec 1-15 Cut Off,0.265277777
10032,Castro,John Rafael,12/4/24,0.368055556,0.672222222,Dec 1-15 Cut Off,0.262499999
10033,Martinez,Carlos Ian,12/4/24,0.406944444,0.842361111,Dec 1-15 Cut Off,0.259722223
10034,Santos,Beatriz,12/4/24,0.353472222,0.804166667,Dec 1-15 Cut Off,0.313194445
10001,Garcia,Manuel III,12/5/24,0.383333333,0.702777778,Dec 1-15 Cut Off,0.277777778
10002,Lim,Antonio,12/5/24,0.390972222,0.720138889,Dec 1-15 Cut Off,0.275694445
10003,Aquino,Bianca Sofia,12/5/24,0.342361111,0.727777778,Dec 1-15 Cut Off,0.324305556
10004,Reyes,Isabella,12/5/24,0.365972222,0.659722222,Dec 1-15 Cut Off,0.252083333
10005,Hernandez,Eduard,12/5/24,0.334722222,0.764583333,Dec 1-15 Cut Off,0.333333333
10006,Villanueva,Andrea Mae,12/5/24,0.384027778,0.7625,Dec 1-15 Cut Off,0.282638889
10007,San Jose,Brad,12/5/24,0.402083333,0.832638889,Dec 1-15 Cut Off,0.264583334
10008,Romualdez,Alice,12/5/24,0.423611111,0.840277778,Dec 1-15 Cut Off,0.243055556
10009,Atienza,Rosie,12/5/24,0.378472222,0.763194444,Dec 1-15 Cut Off,0.288194445
10010,Alvaro,Roderick,12/5/24,0.342361111,0.795833333,Dec 1-15 Cut Off,0.324305556
10011,Salcedo,Anthony,12/5/24,0.447222222,0.776388889,Dec 1-15 Cut Off,0.219444445
10012,Lopez,Josie,12/5/24,0.338888889,0.741666667,Dec 1-15 Cut Off,0.333333333
10013,Farala,Martha,12/5/24,0.359027778,0.782638889,Dec 1-15 Cut Off,0.307638889
10014,Martinez,Leila,12/5/24,0.417361111,0.85625,Dec 1-15 Cut Off,0.249305556
10015,Romualdez,Fredrick,12/5/24,0.434027778,0.786111111,Dec 1-15 Cut Off,0.232638889
10016,Mata,Christian,12/5/24,0.45625,0.913194444,Dec 1-15 Cut Off,0.210416667
10017,De Leon,Selena,12/5/24,0.44375,0.88125,Dec 1-15 Cut Off,0.222916667
10018,San Jose,Allison,12/5/24,0.457638889,0.913194444,Dec 1-15 Cut Off,0.209027778
10019,Rosario,Cydney,12/5/24,0.348611111,0.672916667,Dec 1-15 Cut Off,0.282638889
10020,Bautista,Mark,12/5/24,0.422916667,0.844444444,Dec 1-15 Cut Off,0.24375
10021,Lazaro,Darlene,12/5/24,0.402777778,0.850694444,Dec 1-15 Cut Off,0.263888889
10022,Delos Santos,Kolby,12/5/24,0.345833333,0.659027778,Dec 1-15 Cut Off,0.271527778
10023,Santos,Vella,12/5/24,0.334722222,0.73125,Dec 1-15 Cut Off,0.333333333
10024,Del Rosario,Tomas,12/5/24,0.454861111,0.759722222,Dec 1-15 Cut Off,0.211805556
10025,Tolentino,Jacklyn,12/5/24,0.416666667,0.820138889,Dec 1-15 Cut Off,0.25
10026,Gutierrez,Percival,12/5/24,0.359722222,0.659027778,Dec 1-15 Cut Off,0.257638889
10027,Manalaysay,Garfield,12/5/24,0.409027778,0.705555556,Dec 1-15 Cut Off,0.254861111
10028,Villegas,Lizeth,12/5/24,0.434722222,0.824305556,Dec 1-15 Cut Off,0.231944445
10029,Ramos,Carol,12/5/24,0.410416667,0.704166667,Dec 1-15 Cut Off,0.252083333
10030,Maceda,Emelia,12/5/24,0.436111111,0.768055556,Dec 1-15 Cut Off,0.230555556
10031,Aguilar,Delia,12/5/24,0.390972222,0.811805556,Dec 1-15 Cut Off,0.275694445
10032,Castro,John Rafael,12/5/24,0.386805556,0.79375,Dec 1-15 Cut Off,0.279861111
10033,Martinez,Carlos Ian,12/5/24,0.403472222,0.847222222,Dec 1-15 Cut Off,0.263194445
10034,Santos,Beatriz,12/5/24,0.434722222,0.877083333,Dec 1-15 Cut Off,0.231944445
10001,Garcia,Manuel III,12/6/24,0.442361111,0.863194444,Dec 1-15 Cut Off,0.224305556
10002,Lim,Antonio,12/6/24,0.397222222,0.772916667,Dec 1-15 Cut Off,0.269444445
10003,Aquino,Bianca Sofia,12/6/24,0.345833333,0.675,Dec 1-15 Cut Off,0.2875
10004,Reyes,Isabella,12/6/24,0.429166667,0.823611111,Dec 1-15 Cut Off,0.2375
10005,Hernandez,Eduard,12/6/24,0.402777778,0.763194444,Dec 1-15 Cut Off,0.263888889
10006,Villanueva,Andrea Mae,12/6/24,0.388194444,0.816666667,Dec 1-15 Cut Off,0.278472223
10007,San Jose,Brad,12/6/24,0.364583333,0.811111111,Dec 1-15 Cut Off,0.302083334
10008,Romualdez,Alice,12/6/24,0.366666667,0.773611111,Dec 1-15 Cut Off,0.3
10009,Atienza,Rosie,12/6/24,0.365277778,0.752083333,Dec 1-15 Cut Off,0.301388889
10010,Alvaro,Roderick,12/6/24,0.363888889,0.740972222,Dec 1-15 Cut Off,0.302777778
10011,Salcedo,Anthony,12/6/24,0.426388889,0.833333333,Dec 1-15 Cut Off,0.240277778
10012,Lopez,Josie,12/6/24,0.3875,0.796527778,Dec 1-15 Cut Off,0.279166667
10013,Farala,Martha,12/6/24,0.369444444,0.780555556,Dec 1-15 Cut Off,0.297222223
10014,Martinez,Leila,12/6/24,0.449305556,0.786805556,Dec 1-15 Cut Off,0.217361111
10015,Romualdez,Fredrick,12/6/24,0.434722222,0.813888889,Dec 1-15 Cut Off,0.231944445
10016,Mata,Christian,12/6/24,0.388888889,0.843055556,Dec 1-15 Cut Off,0.277777778
10017,De Leon,Selena,12/6/24,0.395138889,0.838888889,Dec 1-15 Cut Off,0.271527778
10018,San Jose,Allison,12/6/24,0.375,0.829861111,Dec 1-15 Cut Off,0.291666667
10019,Rosario,Cydney,12/6/24,0.406944444,0.852777778,Dec 1-15 Cut Off,0.259722223
10020,Bautista,Mark,12/6/24,0.397916667,0.694444444,Dec 1-15 Cut Off,0.25486111
10021,Lazaro,Darlene,12/6/24,0.352777778,0.715972222,Dec 1-15 Cut Off,0.313888889
10022,Delos Santos,Kolby,12/6/24,0.396527778,0.740972222,Dec 1-15 Cut Off,0.270138889
10023,Santos,Vella,12/6/24,0.443055556,0.79375,Dec 1-15 Cut Off,0.223611111
10024,Del Rosario,Tomas,12/6/24,0.336111111,0.728472222,Dec 1-15 Cut Off,0.333333333
10025,Tolentino,Jacklyn,12/6/24,0.420833333,0.824305556,Dec 1-15 Cut Off,0.245833334
10026,Gutierrez,Percival,12/6/24,0.45625,0.909722222,Dec 1-15 Cut Off,0.210416667
10027,Manalaysay,Garfield,12/6/24,0.4125,0.758333333,Dec 1-15 Cut Off,0.254166667
10028,Villegas,Lizeth,12/6/24,0.436111111,0.8625,Dec 1-15 Cut Off,0.230555556
10029,Ramos,Carol,12/6/24,0.336805556,0.766666667,Dec 1-15 Cut Off,0.333333333
10030,Maceda,Emelia,12/6/24,0.415277778,0.721527778,Dec 1-15 Cut Off,0.251388889
10031,Aguilar,Delia,12/6/24,0.4375,0.852083333,Dec 1-15 Cut Off,0.229166667
10032,Castro,John Rafael,12/6/24,0.438194444,0.838888889,Dec 1-15 Cut Off,0.228472223
10033,Martinez,Carlos Ian,12/6/24,0.36875,0.770833333,Dec 1-15 Cut Off,0.297916667
10034,Santos,Beatriz,12/6/24,0.359722222,0.735416667,Dec 1-15 Cut Off,0.306944445
10001,Garcia,Manuel III,12/9/24,0.361111111,0.761111111,Dec 1-15 Cut Off,0.305555556
10002,Lim,Antonio,12/9/24,0.352777778,0.759027778,Dec 1-15 Cut Off,0.313888889
10003,Aquino,Bianca Sofia,12/9/24,0.390277778,0.738888889,Dec 1-15 Cut Off,0.276388889
10004,Reyes,Isabella,12/9/24,0.424305556,0.839583333,Dec 1-15 Cut Off,0.242361111
10005,Hernandez,Eduard,12/9/24,0.379166667,0.80625,Dec 1-15 Cut Off,0.2875
10006,Villanueva,Andrea Mae,12/9/24,0.345833333,0.647222222,Dec 1-15 Cut Off,0.259722222
10007,San Jose,Brad,12/9/24,0.432638889,0.795833333,Dec 1-15 Cut Off,0.234027778
10008,Romualdez,Alice,12/9/24,0.40625,0.794444444,Dec 1-15 Cut Off,0.260416667
10009,Atienza,Rosie,12/9/24,0.356944444,0.740277778,Dec 1-15 Cut Off,0.309722223
10010,Alvaro,Roderick,12/9/24,0.402083333,0.739583333,Dec 1-15 Cut Off,0.264583334
10011,Salcedo,Anthony,12/9/24,0.364583333,0.729861111,Dec 1-15 Cut Off,0.302083334
10012,Lopez,Josie,12/9/24,0.415972222,0.854166667,Dec 1-15 Cut Off,0.250694445
10013,Farala,Martha,12/9/24,0.417361111,0.725,Dec 1-15 Cut Off,0.249305556
10014,Martinez,Leila,12/9/24,0.333333333,0.652083333,Dec 1-15 Cut Off,0.277083333
10015,Romualdez,Fredrick,12/9/24,0.354166667,0.761111111,Dec 1-15 Cut Off,0.3125
10016,Mata,Christian,12/9/24,0.390277778,0.746527778,Dec 1-15 Cut Off,0.276388889
10017,De Leon,Selena,12/9/24,0.341666667,0.788888889,Dec 1-15 Cut Off,0.325
10018,San Jose,Allison,12/9/24,0.397916667,0.702777778,Dec 1-15 Cut Off,0.263194444
10019,Rosario,Cydney,12/9/24,0.416666667,0.784722222,Dec 1-15 Cut Off,0.25
10020,Bautista,Mark,12/9/24,0.427083333,0.79375,Dec 1-15 Cut Off,0.239583334
10021,Lazaro,Darlene,12/9/24,0.347916667,0.786805556,Dec 1-15 Cut Off,0.31875
10022,Delos Santos,Kolby,12/9/24,0.391666667,0.741666667,Dec 1-15 Cut Off,0.275
10023,Santos,Vella,12/9/24,0.420138889,0.828472222,Dec 1-15 Cut Off,0.246527778
10024,Del Rosario,Tomas,12/9/24,0.336805556,0.766666667,Dec 1-15 Cut Off,0.333333333
10025,Tolentino,Jacklyn,12/9/24,0.365972222,0.708333333,Dec 1-15 Cut Off,0.300694444
10026,Gutierrez,Percival,12/9/24,0.352777778,0.6875,Dec 1-15 Cut Off,0.293055555
10027,Manalaysay,Garfield,12/9/24,0.432638889,0.738888889,Dec 1-15 Cut Off,0.234027778
10028,Villegas,Lizeth,12/9/24,0.338194444,0.786805556,Dec 1-15 Cut Off,0.333333333
10029,Ramos,Carol,12/9/24,0.422222222,0.847916667,Dec 1-15 Cut Off,0.244444445
10030,Maceda,Emelia,12/9/24,0.408333333,0.708333333,Dec 1-15 Cut Off,0.258333333
10031,Aguilar,Delia,12/9/24,0.35,0.7625,Dec 1-15 Cut Off,0.316666667
10032,Castro,John Rafael,12/9/24,0.370833333,0.690277778,Dec 1-15 Cut Off,0.277777778
10033,Martinez,Carlos Ian,12/9/24,0.35,0.735416667,Dec 1-15 Cut Off,0.316666667
10034,Santos,Beatriz,12/9/24,0.445833333,0.903472222,Dec 1-15 Cut Off,0.220833334
10001,Garcia,Manuel III,12/10/24,0.4,0.69375,Dec 1-15 Cut Off,0.252083333
10002,Lim,Antonio,12/10/24,0.438194444,0.867361111,Dec 1-15 Cut Off,0.228472223
10003,Aquino,Bianca Sofia,12/10/24,0.354861111,0.65,Dec 1-15 Cut Off,0.253472222
10004,Reyes,Isabella,12/10/24,0.371527778,0.770833333,Dec 1-15 Cut Off,0.295138889
10005,Hernandez,Eduard,12/10/24,0.379166667,0.730555556,Dec 1-15 Cut Off,0.2875
10006,Villanueva,Andrea Mae,12/10/24,0.393055556,0.722916667,Dec 1-15 Cut Off,0.273611111
10007,San Jose,Brad,12/10/24,0.3625,0.746527778,Dec 1-15 Cut Off,0.304166667
10008,Romualdez,Alice,12/10/24,0.347916667,0.770833333,Dec 1-15 Cut Off,0.31875
10009,Atienza,Rosie,12/10/24,0.405555556,0.841666667,Dec 1-15 Cut Off,0.261111111
10010,Alvaro,Roderick,12/10/24,0.414583333,0.864583333,Dec 1-15 Cut Off,0.252083334
10011,Salcedo,Anthony,12/10/24,0.434027778,0.824305556,Dec 1-15 Cut Off,0.232638889
10012,Lopez,Josie,12/10/24,0.340277778,0.753472222,Dec 1-15 Cut Off,0.326388889
10013,Farala,Martha,12/10/24,0.421527778,0.734722222,Dec 1-15 Cut Off,0.245138889
10014,Martinez,Leila,12/10/24,0.333333333,0.789583333,Dec 1-15 Cut Off,0.333333333
10015,Romualdez,Fredrick,12/10/24,0.365972222,0.811805556,Dec 1-15 Cut Off,0.300694445
10016,Mata,Christian,12/10/24,0.381944444,0.675694444,Dec 1-15 Cut Off,0.252083333
10017,De Leon,Selena,12/10/24,0.406944444,0.730555556,Dec 1-15 Cut Off,0.259722223
10018,San Jose,Allison,12/10/24,0.366666667,0.759027778,Dec 1-15 Cut Off,0.3
10019,Rosario,Cydney,12/10/24,0.356944444,0.770833333,Dec 1-15 Cut Off,0.309722223
10020,Bautista,Mark,12/10/24,0.451388889,0.845833333,Dec 1-15 Cut Off,0.215277778
10021,Lazaro,Darlene,12/10/24,0.372916667,0.74375,Dec 1-15 Cut Off,0.29375
10022,Delos Santos,Kolby,12/10/24,0.352083333,0.709722222,Dec 1-15 Cut Off,0.314583334
10023,Santos,Vella,12/10/24,0.339583333,0.686111111,Dec 1-15 Cut Off,0.311111111
10024,Del Rosario,Tomas,12/10/24,0.386805556,0.785416667,Dec 1-15 Cut Off,0.279861111
10025,Tolentino,Jacklyn,12/10/24,0.438194444,0.89375,Dec 1-15 Cut Off,0.228472223
10026,Gutierrez,Percival,12/10/24,0.333333333,0.760416667,Dec 1-15 Cut Off,0.333333333
10027,Manalaysay,Garfield,12/10/24,0.340972222,0.779166667,Dec 1-15 Cut Off,0.325694445
10028,Villegas,Lizeth,12/10/24,0.378472222,0.670138889,Dec 1-15 Cut Off,0.25
10029,Ramos,Carol,12/10/24,0.430555556,0.840972222,Dec 1-15 Cut Off,0.236111111
10030,Maceda,Emelia,12/10/24,0.374305556,0.75,Dec 1-15 Cut Off,0.292361111
10031,Aguilar,Delia,12/10/24,0.35625,0.788194444,Dec 1-15 Cut Off,0.310416667
10032,Castro,John Rafael,12/10/24,0.336111111,0.716666667,Dec 1-15 Cut Off,0.333333333
10033,Martinez,Carlos Ian,12/10/24,0.39375,0.775,Dec 1-15 Cut Off,0.272916667
10034,Santos,Beatriz,12/10/24,0.398611111,0.814583333,Dec 1-15 Cut Off,0.268055556
10001,Garcia,Manuel III,12/11/24,0.425,0.725,Dec 1-15 Cut Off,0.241666667
10002,Lim,Antonio,12/11/24,0.443055556,0.784722222,Dec 1-15 Cut Off,0.223611111
10003,Aquino,Bianca Sofia,12/11/24,0.347222222,0.71875,Dec 1-15 Cut Off,0.319444445
10004,Reyes,Isabella,12/11/24,0.417361111,0.847916667,Dec 1-15 Cut Off,0.249305556
10005,Hernandez,Eduard,12/11/24,0.41875,0.733333333,Dec 1-15 Cut Off,0.247916667
10006,Villanueva,Andrea Mae,12/11/24,0.345833333,0.646527778,Dec 1-15 Cut Off,0.259027778
10007,San Jose,Brad,12/11/24,0.368055556,0.815277778,Dec 1-15 Cut Off,0.298611111
10008,Romualdez,Alice,12/11/24,0.440277778,0.858333333,Dec 1-15 Cut Off,0.226388889
10009,Atienza,Rosie,12/11/24,0.377083333,0.709027778,Dec 1-15 Cut Off,0.289583334
10010,Alvaro,Roderick,12/11/24,0.44375,0.752083333,Dec 1-15 Cut Off,0.222916667
10011,Salcedo,Anthony,12/11/24,0.374305556,0.8125,Dec 1-15 Cut Off,0.292361111
10012,Lopez,Josie,12/11/24,0.443055556,0.815277778,Dec 1-15 Cut Off,0.223611111
10013,Farala,Martha,12/11/24,0.360416667,0.736111111,Dec 1-15 Cut Off,0.30625
10014,Martinez,Leila,12/11/24,0.340277778,0.652777778,Dec 1-15 Cut Off,0.270833333
10015,Romualdez,Fredrick,12/11/24,0.444444444,0.760416667,Dec 1-15 Cut Off,0.222222223
10016,Mata,Christian,12/11/24,0.425694444,0.736111111,Dec 1-15 Cut Off,0.240972223
10017,De Leon,Selena,12/11/24,0.339583333,0.668055556,Dec 1-15 Cut Off,0.293055556
10018,San Jose,Allison,12/11/24,0.383333333,0.802777778,Dec 1-15 Cut Off,0.283333334
10019,Rosario,Cydney,12/11/24,0.426388889,0.790277778,Dec 1-15 Cut Off,0.240277778
10020,Bautista,Mark,12/11/24,0.39375,0.717361111,Dec 1-15 Cut Off,0.272916667
10021,Lazaro,Darlene,12/11/24,0.411805556,0.863888889,Dec 1-15 Cut Off,0.254861111
10022,Delos Santos,Kolby,12/11/24,0.345833333,0.68125,Dec 1-15 Cut Off,0.29375
10023,Santos,Vella,12/11/24,0.3375,0.708333333,Dec 1-15 Cut Off,0.333333333
10024,Del Rosario,Tomas,12/11/24,0.390972222,0.830555556,Dec 1-15 Cut Off,0.275694445
10025,Tolentino,Jacklyn,12/11/24,0.449305556,0.788194444,Dec 1-15 Cut Off,0.217361111
10026,Gutierrez,Percival,12/11/24,0.372916667,0.822916667,Dec 1-15 Cut Off,0.29375
10027,Manalaysay,Garfield,12/11/24,0.436805556,0.879166667,Dec 1-15 Cut Off,0.229861111
10028,Villegas,Lizeth,12/11/24,0.370138889,0.774305556,Dec 1-15 Cut Off,0.296527778
10029,Ramos,Carol,12/11/24,0.364583333,0.779166667,Dec 1-15 Cut Off,0.302083334
10030,Maceda,Emelia,12/11/24,0.347916667,0.711805556,Dec 1-15 Cut Off,0.31875
10031,Aguilar,Delia,12/11/24,0.447916667,0.740972222,Dec 1-15 Cut Off,0.21875
10032,Castro,John Rafael,12/11/24,0.45625,0.907638889,Dec 1-15 Cut Off,0.210416667
10033,Martinez,Carlos Ian,12/11/24,0.338194444,0.654861111,Dec 1-15 Cut Off,0.279861111
10034,Santos,Beatriz,12/11/24,0.364583333,0.822222222,Dec 1-15 Cut Off,0.302083334
10001,Garcia,Manuel III,12/12/24,0.379861111,0.822222222,Dec 1-15 Cut Off,0.286805556
10002,Lim,Antonio,12/12/24,0.453472222,0.752083333,Dec 1-15 Cut Off,0.213194445
10003,Aquino,Bianca Sofia,12/12/24,0.375,0.771527778,Dec 1-15 Cut Off,0.291666667
10004,Reyes,Isabella,12/12/24,0.417361111,0.797916667,Dec 1-15 Cut Off,0.249305556
10005,Hernandez,Eduard,12/12/24,0.344444444,0.748611111,Dec 1-15 Cut Off,0.322222223
10006,Villanueva,Andrea Mae,12/12/24,0.386111111,0.708333333,Dec 1-15 Cut Off,0.280555555
10007,San Jose,Brad,12/12/24,0.336111111,0.788194444,Dec 1-15 Cut Off,0.333333333
10008,Romualdez,Alice,12/12/24,0.336111111,0.65,Dec 1-15 Cut Off,0.275
10009,Atienza,Rosie,12/12/24,0.411111111,0.822916667,Dec 1-15 Cut Off,0.255555556
10010,Alvaro,Roderick,12/12/24,0.406944444,0.776388889,Dec 1-15 Cut Off,0.259722223
10011,Salcedo,Anthony,12/12/24,0.39375,0.7625,Dec 1-15 Cut Off,0.272916667
10012,Lopez,Josie,12/12/24,0.340972222,0.774305556,Dec 1-15 Cut Off,0.325694445
10013,Farala,Martha,12/12/24,0.404861111,0.722916667,Dec 1-15 Cut Off,0.261805556
10014,Martinez,Leila,12/12/24,0.413194444,0.801388889,Dec 1-15 Cut Off,0.253472223
10015,Romualdez,Fredrick,12/12/24,0.4125,0.725,Dec 1-15 Cut Off,0.254166667
10016,Mata,Christian,12/12/24,0.377083333,0.703472222,Dec 1-15 Cut Off,0.284722222
10017,De Leon,Selena,12/12/24,0.363194444,0.813194444,Dec 1-15 Cut Off,0.303472223
10018,San Jose,Allison,12/12/24,0.394444444,0.731944444,Dec 1-15 Cut Off,0.272222223
10019,Rosario,Cydney,12/12/24,0.349305556,0.651388889,Dec 1-15 Cut Off,0.260416666
10020,Bautista,Mark,12/12/24,0.377777778,0.80625,Dec 1-15 Cut Off,0.288888889
10021,Lazaro,Darlene,12/12/24,0.3375,0.744444444,Dec 1-15 Cut Off,0.333333333
10022,Delos Santos,Kolby,12/12/24,0.422222222,0.75625,Dec 1-15 Cut Off,0.244444445
10023,Santos,Vella,12/12/24,0.35625,0.78125,Dec 1-15 Cut Off,0.310416667
10024,Del Rosario,Tomas,12/12/24,0.434027778,0.853472222,Dec 1-15 Cut Off,0.232638889
10025,Tolentino,Jacklyn,12/12/24,0.447222222,0.869444444,Dec 1-15 Cut Off,0.219444445
10026,Gutierrez,Percival,12/12/24,0.418055556,0.720833333,Dec 1-15 Cut Off,0.248611111
10027,Manalaysay,Garfield,12/12/24,0.43125,0.743055556,Dec 1-15 Cut Off,0.235416667
10028,Villegas,Lizeth,12/12/24,0.371527778,0.789583333,Dec 1-15 Cut Off,0.295138889
10029,Ramos,Carol,12/12/24,0.434722222,0.886111111,Dec 1-15 Cut Off,0.231944445
10030,Maceda,Emelia,12/12/24,0.348611111,0.805555556,Dec 1-15 Cut Off,0.318055556
10031,Aguilar,Delia,12/12/24,0.430555556,0.775,Dec 1-15 Cut Off,0.236111111
10032,Castro,John Rafael,12/12/24,0.393055556,0.776388889,Dec 1-15 Cut Off,0.273611111
10033,Martinez,Carlos Ian,12/12/24,0.404166667,0.722222222,Dec 1-15 Cut Off,0.2625
10034,Santos,Beatriz,12/12/24,0.434027778,0.890277778,Dec 1-15 Cut Off,0.232638889
10001,Garcia,Manuel III,12/13/24,0.439583333,0.827083333,Dec 1-15 Cut Off,0.227083334
10002,Lim,Antonio,12/13/24,0.368055556,0.761805556,Dec 1-15 Cut Off,0.298611111
10003,Aquino,Bianca Sofia,12/13/24,0.343055556,0.691666667,Dec 1-15 Cut Off,0.306944444
10004,Reyes,Isabella,12/13/24,0.382638889,0.802083333,Dec 1-15 Cut Off,0.284027778
10005,Hernandez,Eduard,12/13/24,0.379166667,0.717361111,Dec 1-15 Cut Off,0.2875
10006,Villanueva,Andrea Mae,12/13/24,0.369444444,0.825,Dec 1-15 Cut Off,0.297222223
10007,San Jose,Brad,12/13/24,0.440277778,0.752777778,Dec 1-15 Cut Off,0.226388889
10008,Romualdez,Alice,12/13/24,0.363888889,0.783333333,Dec 1-15 Cut Off,0.302777778
10009,Atienza,Rosie,12/13/24,0.411805556,0.720833333,Dec 1-15 Cut Off,0.254861111
10010,Alvaro,Roderick,12/13/24,0.367361111,0.81875,Dec 1-15 Cut Off,0.299305556
10011,Salcedo,Anthony,12/13/24,0.361111111,0.695138889,Dec 1-15 Cut Off,0.292361111
10012,Lopez,Josie,12/13/24,0.390277778,0.798611111,Dec 1-15 Cut Off,0.276388889
10013,Farala,Martha,12/13/24,0.394444444,0.70625,Dec 1-15 Cut Off,0.270138889
10014,Martinez,Leila,12/13/24,0.435416667,0.863888889,Dec 1-15 Cut Off,0.23125
10015,Romualdez,Fredrick,12/13/24,0.403472222,0.751388889,Dec 1-15 Cut Off,0.263194445
10016,Mata,Christian,12/13/24,0.43125,0.801388889,Dec 1-15 Cut Off,0.235416667
10017,De Leon,Selena,12/13/24,0.452083333,0.8,Dec 1-15 Cut Off,0.214583334
10018,San Jose,Allison,12/13/24,0.422916667,0.867361111,Dec 1-15 Cut Off,0.24375
10019,Rosario,Cydney,12/13/24,0.36875,0.745138889,Dec 1-15 Cut Off,0.297916667
10020,Bautista,Mark,12/13/24,0.359027778,0.695138889,Dec 1-15 Cut Off,0.294444444
10021,Lazaro,Darlene,12/13/24,0.369444444,0.696527778,Dec 1-15 Cut Off,0.285416667
10022,Delos Santos,Kolby,12/13/24,0.336111111,0.785416667,Dec 1-15 Cut Off,0.333333333
10023,Santos,Vella,12/13/24,0.394444444,0.690972222,Dec 1-15 Cut Off,0.254861111
10024,Del Rosario,Tomas,12/13/24,0.406944444,0.701388889,Dec 1-15 Cut Off,0.252777778
10025,Tolentino,Jacklyn,12/13/24,0.434027778,0.7375,Dec 1-15 Cut Off,0.232638889
10026,Gutierrez,Percival,12/13/24,0.455555556,0.854166667,Dec 1-15 Cut Off,0.211111111
10027,Manalaysay,Garfield,12/13/24,0.346527778,0.726388889,Dec 1-15 Cut Off,0.320138889
10028,Villegas,Lizeth,12/13/24,0.402083333,0.846527778,Dec 1-15 Cut Off,0.264583334
10029,Ramos,Carol,12/13/24,0.4375,0.789583333,Dec 1-15 Cut Off,0.229166667
10030,Maceda,Emelia,12/13/24,0.436805556,0.838888889,Dec 1-15 Cut Off,0.229861111
10031,Aguilar,Delia,12/13/24,0.404861111,0.777777778,Dec 1-15 Cut Off,0.261805556
10032,Castro,John Rafael,12/13/24,0.444444444,0.795138889,Dec 1-15 Cut Off,0.222222223
10033,Martinez,Carlos Ian,12/13/24,0.424305556,0.775,Dec 1-15 Cut Off,0.242361111
10034,Santos,Beatriz,12/13/24,0.36875,0.760416667,Dec 1-15 Cut Off,0.297916667
10001,Garcia,Manuel III,12/16/24,0.407638889,0.790277778,Dec 16-31 Cut Off,0.259027778
10002,Lim,Antonio,12/16/24,0.427083333,0.730555556,Dec 16-31 Cut Off,0.239583334
10003,Aquino,Bianca Sofia,12/16/24,0.429166667,0.750694444,Dec 16-31 Cut Off,0.2375
10004,Reyes,Isabella,12/16/24,0.45625,0.876388889,Dec 16-31 Cut Off,0.210416667
10005,Hernandez,Eduard,12/16/24,0.424305556,0.741666667,Dec 16-31 Cut Off,0.242361111
10006,Villanueva,Andrea Mae,12/16/24,0.360416667,0.795833333,Dec 16-31 Cut Off,0.30625
